order_id,order_date,product_name,category,sub_category,region,city,channel,customer_segment,sales,profit,quantity,discount
RI-17669,2024-12-04,Wireless Dock Station,Technology,Accessories,East,Philadelphia,Wholesale,Consumer,483.43,70.53,4,0.062
RI-17670,2024-12-04,Task Lamp Mini,Accessories,Lighting,South,Atlanta,Online,Consumer,133.78,14.01,2,0.155
RI-17671,2024-12-04,Executive Desk,Furniture,Desks,East,Boston,Retail,Consumer,316.15,65.0,1,0.208
RI-17672,2024-12-04,Executive Desk,Furniture,Desks,Central,Denver,Online,Corporate,777.27,206.83,2,0.098
RI-17673,2024-12-04,Wireless Dock Station,Technology,Accessories,Central,Chicago,Retail,Consumer,881.36,163.27,6,0.045
RI-17674,2024-12-04,Wireless Dock Station,Technology,Accessories,West,San Francisco,Online,Home Office,427.61,54.99,3,0.148
RI-17675,2024-12-04,Ergo Office Chair,Furniture,Office Seating,East,New York,Online,Corporate,480.57,145.25,2,0.105
RI-17676,2024-12-04,Wireless Dock Station,Technology,Accessories,West,San Francisco,Online,Consumer,149.82,25.69,1,0.07
RI-17677,2024-12-04,Business Binder Pack,Office Supplies,Binders,Central,Denver,Retail,Corporate,121.07,9.9,4,0.124
RI-17678,2024-12-04,Supply Kit Pro,Office Supplies,Paper,East,Boston,Online,Consumer,159.31,22.53,3,0.052
RI-17679,2024-12-04,Portable Desk Hub,Technology,Computing,West,Los Angeles,Online,Consumer,430.96,87.7,2,0.03
RI-17680,2024-12-04,Ergo Office Chair,Furniture,Office Seating,East,Philadelphia,Online,Corporate,188.6,47.36,1,0.198
RI-17681,2024-12-04,Archive Drawer Basic,Accessories,Storage,East,Boston,Retail,Corporate,162.64,21.49,2,0.087
RI-17682,2024-12-04,Supply Kit Pro,Office Supplies,Paper,East,Boston,Online,Home Office,99.03,8.28,2,0.157
RI-17683,2024-12-04,Supply Kit Pro,Office Supplies,Paper,East,Boston,Online,Home Office,49.92,7.61,1,0.032
RI-17684,2024-12-04,Archive Drawer Basic,Accessories,Storage,West,Seattle,Online,Corporate,82.53,7.82,1,0.155
RI-17685,2024-12-04,Task Lamp Mini,Accessories,Lighting,South,Houston,Online,Home Office,54.2,6.81,1,0.117
RI-17686,2024-12-04,Conference Storage Unit,Furniture,Storage,East,Philadelphia,Retail,Corporate,941.22,208.15,3,0.107
RI-17687,2024-12-04,Business Binder Pack,Office Supplies,Binders,West,Los Angeles,Retail,Home Office,214.52,23.09,6,0.077
RI-17688,2024-12-04,Supply Kit Pro,Office Supplies,Paper,East,Boston,Retail,Consumer,47.9,4.22,1,0.149
RI-17689,2024-12-04,Task Lamp Mini,Accessories,Lighting,West,Los Angeles,Online,Corporate,75.1,8.86,1,0.131
RI-17690,2024-12-04,Signature Pen Set,Office Supplies,Writing,East,Boston,Retail,Consumer,108.02,15.5,3,0.03
RI-17691,2024-12-05,Task Lamp Mini,Accessories,Lighting,East,Boston,Retail,Corporate,178.91,11.85,3,0.225
RI-17692,2024-12-05,Business Binder Pack,Office Supplies,Binders,Central,Chicago,Online,Consumer,29.41,2.71,1,0.105
RI-17693,2024-12-05,Signature Pen Set,Office Supplies,Writing,Central,Denver,Retail,Corporate,37.18,5.25,1,0.034
RI-17694,2024-12-05,Executive Desk,Furniture,Desks,Central,Chicago,Wholesale,Consumer,335.35,71.61,1,0.139
RI-17695,2024-12-05,Business Binder Pack,Office Supplies,Binders,West,Los Angeles,Retail,Home Office,71.61,4.95,2,0.147
RI-17696,2024-12-05,Ergo Office Chair,Furniture,Office Seating,West,San Francisco,Online,Home Office,1101.39,280.8,4,0.191
RI-17697,2024-12-05,Supply Kit Pro,Office Supplies,Paper,South,Houston,Retail,Consumer,170.18,18.63,3,0.11
RI-17698,2024-12-05,UltraWide Monitor,Technology,Displays,East,Philadelphia,Retail,Home Office,542.05,78.52,2,0.173
RI-17699,2024-12-05,Task Lamp Mini,Accessories,Lighting,East,New York,Online,Consumer,66.68,10.4,1,0.062
RI-17700,2024-12-05,Conference Storage Unit,Furniture,Storage,Central,Denver,Wholesale,Corporate,2074.98,414.89,6,0.091
RI-17701,2024-12-05,Supply Kit Pro,Office Supplies,Paper,South,Atlanta,Retail,Consumer,123.37,13.58,3,0.109
RI-17702,2024-12-05,Ergo Office Chair,Furniture,Office Seating,East,Philadelphia,Wholesale,Corporate,253.87,65.07,1,0.134
RI-17703,2024-12-05,Task Lamp Mini,Accessories,Lighting,Central,Denver,Online,Consumer,143.6,17.73,2,0.121
RI-17704,2024-12-05,Conference Storage Unit,Furniture,Storage,South,Houston,Retail,Consumer,962.44,212.31,3,0.108
RI-17705,2024-12-05,Portable Desk Hub,Technology,Computing,West,San Francisco,Online,Consumer,695.52,119.35,4,0.088
RI-17706,2024-12-05,Wireless Dock Station,Technology,Accessories,Central,Dallas,Retail,Consumer,246.4,35.48,2,0.12
RI-17707,2024-12-05,Ergo Office Chair,Furniture,Office Seating,Central,Chicago,Online,Corporate,228.08,64.55,1,0.14
RI-17708,2024-12-05,Conference Storage Unit,Furniture,Storage,Central,Dallas,Online,Home Office,875.96,217.81,3,0.057
RI-17709,2024-12-05,Supply Kit Pro,Office Supplies,Paper,South,Atlanta,Retail,Home Office,45.51,6.99,1,0.03
RI-17710,2024-12-05,Task Lamp Mini,Accessories,Lighting,West,Los Angeles,Online,Consumer,252.53,37.84,3,0.073
RI-17711,2024-12-05,Archive Drawer Basic,Accessories,Storage,West,Seattle,Online,Consumer,451.45,41.78,5,0.159
RI-17712,2024-12-05,Task Lamp Mini,Accessories,Lighting,West,Los Angeles,Online,Consumer,66.94,7.27,1,0.148
RI-17713,2024-12-05,Portable Desk Hub,Technology,Computing,Central,Chicago,Online,Home Office,326.39,52.24,2,0.109
RI-17714,2024-12-05,Business Binder Pack,Office Supplies,Binders,East,Boston,Retail,Consumer,62.62,5.29,2,0.119
RI-17715,2024-12-05,UltraWide Monitor,Technology,Displays,West,Seattle,Wholesale,Corporate,1514.55,258.91,4,0.071
RI-17716,2024-12-05,UltraWide Monitor,Technology,Displays,East,Philadelphia,Online,Home Office,1402.56,240.96,5,0.124
RI-17717,2024-12-05,Portable Desk Hub,Technology,Computing,South,Atlanta,Retail,Corporate,166.25,25.14,1,0.125
RI-17718,2024-12-05,Supply Kit Pro,Office Supplies,Paper,West,San Francisco,Online,Consumer,120.49,10.15,2,0.156
RI-17719,2024-12-05,Mobile Organizer,Accessories,Travel,East,Philadelphia,Wholesale,Home Office,174.21,21.47,3,0.085
RI-17720,2024-12-05,Signature Pen Set,Office Supplies,Writing,Central,Dallas,Retail,Home Office,64.34,3.22,2,0.21
RI-17721,2024-12-05,Signature Pen Set,Office Supplies,Writing,West,Los Angeles,Retail,Corporate,86.32,10.25,2,0.075
RI-17722,2024-12-05,Signature Pen Set,Office Supplies,Writing,South,Miami,Online,Consumer,106.32,13.03,3,0.068
RI-17723,2024-12-05,Portable Desk Hub,Technology,Computing,South,Atlanta,Online,Home Office,503.99,54.05,4,0.205
RI-17724,2024-12-05,UltraWide Monitor,Technology,Displays,Central,Chicago,Online,Consumer,783.44,122.53,3,0.152
RI-17725,2024-12-05,Supply Kit Pro,Office Supplies,Paper,West,San Francisco,Wholesale,Corporate,173.37,18.46,3,0.061
RI-17726,2024-12-05,Signature Pen Set,Office Supplies,Writing,West,Los Angeles,Wholesale,Consumer,144.17,7.21,4,0.222
RI-17727,2024-12-05,Supply Kit Pro,Office Supplies,Paper,East,Philadelphia,Online,Consumer,234.77,29.06,4,0.084
RI-17728,2024-12-05,Executive Desk,Furniture,Desks,East,Philadelphia,Wholesale,Corporate,430.84,106.7,1,0.077
RI-17729,2024-12-05,Task Lamp Mini,Accessories,Lighting,Central,Denver,Wholesale,Consumer,352.99,18.23,6,0.197
RI-17730,2024-12-05,Executive Desk,Furniture,Desks,South,Houston,Online,Home Office,1576.85,436.08,4,0.079
RI-17731,2024-12-05,Archive Drawer Basic,Accessories,Storage,Central,Dallas,Retail,Corporate,159.27,20.87,2,0.089
RI-17732,2024-12-05,Business Binder Pack,Office Supplies,Binders,South,Miami,Online,Home Office,58.64,6.57,2,0.069
RI-17733,2024-12-06,Mobile Organizer,Accessories,Travel,East,Philadelphia,Retail,Consumer,130.51,17.42,2,0.121
RI-17734,2024-12-06,Mobile Organizer,Accessories,Travel,South,Miami,Online,Consumer,48.39,6.8,1,0.108
RI-17735,2024-12-06,Business Binder Pack,Office Supplies,Binders,South,Atlanta,Online,Consumer,84.8,7.08,3,0.121
RI-17736,2024-12-06,Ergo Office Chair,Furniture,Office Seating,South,Houston,Wholesale,Corporate,471.61,123.99,2,0.122
RI-17737,2024-12-06,Mobile Organizer,Accessories,Travel,East,Philadelphia,Retail,Home Office,62.79,6.38,1,0.179
RI-17738,2024-12-06,Executive Desk,Furniture,Desks,South,Atlanta,Online,Corporate,400.81,121.65,1,0.03
RI-17739,2024-12-06,Portable Desk Hub,Technology,Computing,Central,Chicago,Retail,Consumer,485.01,84.03,3,0.085
RI-17740,2024-12-06,Ergo Office Chair,Furniture,Office Seating,West,San Francisco,Online,Corporate,223.38,58.92,1,0.175
RI-17741,2024-12-06,Mobile Organizer,Accessories,Travel,East,Boston,Retail,Consumer,103.05,12.28,2,0.147
RI-17742,2024-12-06,Conference Storage Unit,Furniture,Storage,West,San Francisco,Online,Consumer,1075.27,256.13,3,0.076
RI-17743,2024-12-06,Business Binder Pack,Office Supplies,Binders,Central,Chicago,Online,Consumer,27.96,2.1,1,0.136
RI-17744,2024-12-06,Task Lamp Mini,Accessories,Lighting,West,Seattle,Online,Home Office,130.52,13.17,2,0.162
RI-17745,2024-12-06,Signature Pen Set,Office Supplies,Writing,East,Boston,Wholesale,Corporate,105.07,6.61,3,0.122
RI-17746,2024-12-06,Signature Pen Set,Office Supplies,Writing,East,Philadelphia,Online,Corporate,125.41,15.44,3,0.067
RI-17747,2024-12-06,Business Binder Pack,Office Supplies,Binders,South,Houston,Online,Consumer,33.96,4.53,1,0.03
RI-17748,2024-12-06,Supply Kit Pro,Office Supplies,Paper,South,Houston,Retail,Home Office,49.16,5.73,1,0.097
RI-17749,2024-12-06,Wireless Dock Station,Technology,Accessories,West,Seattle,Online,Corporate,756.57,92.72,5,0.159
RI-17750,2024-12-06,Portable Desk Hub,Technology,Computing,Central,Chicago,Online,Consumer,150.95,20.34,1,0.155
RI-17751,2024-12-06,Business Binder Pack,Office Supplies,Binders,South,Houston,Online,Home Office,52.34,4.31,2,0.123
RI-17752,2024-12-06,Wireless Dock Station,Technology,Accessories,South,Miami,Wholesale,Corporate,356.44,57.69,3,0.033
RI-17753,2024-12-06,Ergo Office Chair,Furniture,Office Seating,East,Philadelphia,Online,Consumer,1408.97,402.61,6,0.135
RI-17754,2024-12-06,UltraWide Monitor,Technology,Displays,Central,Denver,Online,Home Office,272.08,55.12,1,0.068
RI-17755,2024-12-06,Executive Desk,Furniture,Desks,West,San Francisco,Retail,Home Office,1637.62,423.16,4,0.112
RI-17756,2024-12-06,Portable Desk Hub,Technology,Computing,East,New York,Online,Corporate,349.72,57.32,2,0.102
RI-17757,2024-12-06,Executive Desk,Furniture,Desks,South,Atlanta,Wholesale,Consumer,369.64,84.02,1,0.114
RI-17758,2024-12-06,Archive Drawer Basic,Accessories,Storage,East,New York,Online,Consumer,92.7,14.14,1,0.05
RI-17759,2024-12-06,Business Binder Pack,Office Supplies,Binders,East,Philadelphia,Retail,Home Office,34.94,4.28,1,0.05
RI-17760,2024-12-06,Executive Desk,Furniture,Desks,West,Los Angeles,Retail,Consumer,449.05,129.62,1,0.057
RI-17761,2024-12-06,Portable Desk Hub,Technology,Computing,West,Seattle,Wholesale,Home Office,143.51,21.66,1,0.071
RI-17762,2024-12-06,Signature Pen Set,Office Supplies,Writing,West,Seattle,Wholesale,Home Office,79.05,5.93,2,0.1
RI-17763,2024-12-06,Archive Drawer Basic,Accessories,Storage,East,Philadelphia,Online,Consumer,145.93,15.51,2,0.134
RI-17764,2024-12-06,Archive Drawer Basic,Accessories,Storage,West,Seattle,Wholesale,Corporate,185.81,9.29,2,0.182
RI-17765,2024-12-06,Portable Desk Hub,Technology,Computing,West,San Francisco,Wholesale,Corporate,169.99,17.81,1,0.155
RI-17766,2024-12-06,Supply Kit Pro,Office Supplies,Paper,Central,Denver,Online,Corporate,81.75,8.77,2,0.114
RI-17767,2024-12-06,Archive Drawer Basic,Accessories,Storage,South,Houston,Online,Consumer,72.62,7.24,1,0.146
RI-17768,2024-12-06,Executive Desk,Furniture,Desks,East,New York,Retail,Consumer,1136.24,267.98,3,0.153
RI-17769,2024-12-06,Business Binder Pack,Office Supplies,Binders,South,Atlanta,Wholesale,Corporate,22.32,1.12,1,0.144
RI-17770,2024-12-07,Ergo Office Chair,Furniture,Office Seating,West,Los Angeles,Online,Consumer,689.26,217.43,3,0.081
RI-17771,2024-12-07,Supply Kit Pro,Office Supplies,Paper,South,Atlanta,Online,Consumer,237.9,14.01,5,0.202
RI-17772,2024-12-07,Supply Kit Pro,Office Supplies,Paper,Central,Denver,Retail,Home Office,162.66,19.69,3,0.089
RI-17773,2024-12-07,Mobile Organizer,Accessories,Travel,East,New York,Online,Consumer,57.71,9.95,1,0.05
RI-17774,2024-12-07,Mobile Organizer,Accessories,Travel,East,Philadelphia,Wholesale,Consumer,60.1,6.88,1,0.101
RI-17775,2024-12-07,Mobile Organizer,Accessories,Travel,West,Seattle,Wholesale,Corporate,103.1,11.57,2,0.105
RI-17776,2024-12-07,UltraWide Monitor,Technology,Displays,Central,Dallas,Wholesale,Consumer,977.63,170.89,3,0.064
RI-17777,2024-12-07,Ergo Office Chair,Furniture,Office Seating,Central,Denver,Online,Home Office,231.03,63.6,1,0.154
RI-17778,2024-12-07,Task Lamp Mini,Accessories,Lighting,West,Los Angeles,Retail,Home Office,74.29,5.7,1,0.206
RI-17779,2024-12-07,Portable Desk Hub,Technology,Computing,East,New York,Retail,Consumer,591.93,92.78,4,0.115
RI-17780,2024-12-07,Executive Desk,Furniture,Desks,Central,Dallas,Online,Corporate,287.0,61.37,1,0.193
RI-17781,2024-12-07,UltraWide Monitor,Technology,Displays,Central,Dallas,Online,Corporate,258.15,44.78,1,0.121
RI-17782,2024-12-07,Task Lamp Mini,Accessories,Lighting,East,Philadelphia,Wholesale,Consumer,183.86,16.98,3,0.123
RI-17783,2024-12-07,Mobile Organizer,Accessories,Travel,South,Miami,Online,Corporate,249.67,22.74,5,0.198
RI-17784,2024-12-07,Wireless Dock Station,Technology,Accessories,Central,Denver,Online,Consumer,123.47,19.34,1,0.097
RI-17785,2024-12-07,Archive Drawer Basic,Accessories,Storage,Central,Denver,Retail,Consumer,232.58,24.21,3,0.138
RI-17786,2024-12-07,Conference Storage Unit,Furniture,Storage,East,New York,Retail,Consumer,1095.32,255.48,3,0.085
RI-17787,2024-12-07,Wireless Dock Station,Technology,Accessories,Central,Denver,Online,Consumer,396.1,49.41,3,0.155
RI-17788,2024-12-07,Mobile Organizer,Accessories,Travel,East,New York,Wholesale,Consumer,110.53,11.8,2,0.115
RI-17789,2024-12-07,Mobile Organizer,Accessories,Travel,South,Atlanta,Online,Consumer,51.89,6.01,1,0.153
RI-17790,2024-12-07,Wireless Dock Station,Technology,Accessories,West,San Francisco,Wholesale,Consumer,437.55,62.15,3,0.069
RI-17791,2024-12-07,Signature Pen Set,Office Supplies,Writing,West,Los Angeles,Online,Consumer,241.21,20.55,6,0.136
RI-17792,2024-12-07,Ergo Office Chair,Furniture,Office Seating,Central,Denver,Retail,Consumer,474.75,149.24,2,0.083
RI-17793,2024-12-07,Signature Pen Set,Office Supplies,Writing,West,San Francisco,Retail,Corporate,131.65,11.29,3,0.135
RI-17794,2024-12-07,Wireless Dock Station,Technology,Accessories,Central,Chicago,Online,Corporate,126.02,16.76,1,0.14
RI-17795,2024-12-07,Mobile Organizer,Accessories,Travel,East,Philadelphia,Online,Home Office,50.76,4.21,1,0.213
RI-17796,2024-12-07,Task Lamp Mini,Accessories,Lighting,East,New York,Online,Corporate,129.83,10.89,2,0.193
RI-17797,2024-12-07,Conference Storage Unit,Furniture,Storage,West,Los Angeles,Online,Consumer,357.33,84.13,1,0.081
RI-17798,2024-12-07,Signature Pen Set,Office Supplies,Writing,South,Miami,Online,Home Office,30.67,2.04,1,0.17
RI-17799,2024-12-07,UltraWide Monitor,Technology,Displays,East,Boston,Wholesale,Home Office,268.61,43.85,1,0.085
RI-17800,2024-12-07,UltraWide Monitor,Technology,Displays,Central,Denver,Retail,Consumer,762.82,120.14,3,0.15
RI-17801,2024-12-08,Ergo Office Chair,Furniture,Office Seating,West,Los Angeles,Online,Consumer,581.54,199.76,2,0.03
RI-17802,2024-12-08,Wireless Dock Station,Technology,Accessories,Central,Denver,Retail,Consumer,228.83,25.4,2,0.18
RI-17803,2024-12-08,Executive Desk,Furniture,Desks,Central,Denver,Retail,Corporate,343.35,96.65,1,0.07
RI-17804,2024-12-08,Business Binder Pack,Office Supplies,Binders,Central,Chicago,Retail,Consumer,90.0,4.69,3,0.178
RI-17805,2024-12-08,UltraWide Monitor,Technology,Displays,Central,Denver,Online,Consumer,548.31,89.07,2,0.141
RI-17806,2024-12-08,UltraWide Monitor,Technology,Displays,West,San Francisco,Retail,Consumer,1348.76,278.45,4,0.061
RI-17807,2024-12-08,Mobile Organizer,Accessories,Travel,East,New York,Retail,Corporate,173.67,18.69,3,0.168
RI-17808,2024-12-08,Task Lamp Mini,Accessories,Lighting,Central,Dallas,Retail,Consumer,64.08,6.04,1,0.174
RI-17809,2024-12-08,Supply Kit Pro,Office Supplies,Paper,East,New York,Online,Consumer,283.19,33.81,5,0.092
RI-17810,2024-12-08,Business Binder Pack,Office Supplies,Binders,Central,Chicago,Retail,Consumer,29.9,2.64,1,0.112
RI-17811,2024-12-08,Mobile Organizer,Accessories,Travel,Central,Denver,Wholesale,Consumer,52.13,5.11,1,0.131
RI-17812,2024-12-08,UltraWide Monitor,Technology,Displays,Central,Denver,Online,Corporate,675.11,123.41,2,0.104
RI-17813,2024-12-08,Wireless Dock Station,Technology,Accessories,East,Philadelphia,Online,Consumer,661.36,111.97,5,0.074
RI-17814,2024-12-08,Ergo Office Chair,Furniture,Office Seating,West,San Francisco,Retail,Home Office,565.34,184.86,2,0.06
RI-17815,2024-12-08,Business Binder Pack,Office Supplies,Binders,South,Houston,Online,Corporate,56.54,7.55,2,0.03
RI-17816,2024-12-08,Executive Desk,Furniture,Desks,South,Atlanta,Online,Home Office,722.64,185.14,2,0.116
RI-17817,2024-12-08,Wireless Dock Station,Technology,Accessories,South,Atlanta,Online,Corporate,223.63,30.23,2,0.136
RI-17818,2024-12-08,Business Binder Pack,Office Supplies,Binders,Central,Dallas,Wholesale,Consumer,34.64,3.59,1,0.03
RI-17819,2024-12-08,Wireless Dock Station,Technology,Accessories,South,Houston,Wholesale,Consumer,119.17,17.06,1,0.067
RI-17820,2024-12-08,Signature Pen Set,Office Supplies,Writing,West,Los Angeles,Online,Home Office,43.2,5.08,1,0.077
RI-17821,2024-12-08,Ergo Office Chair,Furniture,Office Seating,East,Boston,Online,Corporate,955.63,255.2,4,0.169
RI-17822,2024-12-08,Signature Pen Set,Office Supplies,Writing,East,Philadelphia,Online,Consumer,218.62,14.42,6,0.171
RI-17823,2024-12-08,Portable Desk Hub,Technology,Computing,South,Atlanta,Online,Corporate,165.39,27.11,1,0.102
RI-17824,2024-12-08,Supply Kit Pro,Office Supplies,Paper,West,Los Angeles,Online,Corporate,266.84,27.75,6,0.12
RI-17825,2024-12-08,Signature Pen Set,Office Supplies,Writing,Central,Chicago,Retail,Consumer,44.49,5.21,1,0.078
RI-17826,2024-12-08,Portable Desk Hub,Technology,Computing,West,Los Angeles,Online,Consumer,355.52,61.4,2,0.086
RI-17827,2024-12-08,Mobile Organizer,Accessories,Travel,East,Philadelphia,Online,Consumer,68.93,11.89,1,0.05
RI-17828,2024-12-08,Conference Storage Unit,Furniture,Storage,Central,Denver,Retail,Consumer,581.85,125.8,2,0.116
RI-17829,2024-12-08,Task Lamp Mini,Accessories,Lighting,East,New York,Retail,Consumer,175.37,28.5,2,0.05
RI-17830,2024-12-08,Supply Kit Pro,Office Supplies,Paper,East,Philadelphia,Wholesale,Consumer,148.52,9.11,3,0.143
RI-17831,2024-12-08,Conference Storage Unit,Furniture,Storage,West,Los Angeles,Wholesale,Consumer,662.38,101.84,2,0.175
RI-17832,2024-12-08,Archive Drawer Basic,Accessories,Storage,West,San Francisco,Wholesale,Consumer,166.01,10.57,2,0.157
RI-17833,2024-12-08,Task Lamp Mini,Accessories,Lighting,East,New York,Online,Consumer,291.87,35.07,4,0.127
RI-17834,2024-12-08,Portable Desk Hub,Technology,Computing,West,Seattle,Online,Consumer,207.32,38.77,1,0.06
RI-17835,2024-12-08,Archive Drawer Basic,Accessories,Storage,East,Philadelphia,Online,Corporate,141.07,15.46,2,0.128
RI-17836,2024-12-08,Supply Kit Pro,Office Supplies,Paper,Central,Dallas,Online,Corporate,47.62,5.4,1,0.103
RI-17837,2024-12-08,UltraWide Monitor,Technology,Displays,West,San Francisco,Retail,Home Office,1647.72,249.55,5,0.161
RI-17838,2024-12-09,Supply Kit Pro,Office Supplies,Paper,Central,Denver,Online,Corporate,106.56,14.72,2,0.058
RI-17839,2024-12-09,Business Binder Pack,Office Supplies,Binders,Central,Dallas,Online,Corporate,142.5,8.52,5,0.164
RI-17840,2024-12-09,Executive Desk,Furniture,Desks,East,Philadelphia,Online,Corporate,424.76,128.92,1,0.03
RI-17841,2024-12-09,Portable Desk Hub,Technology,Computing,South,Houston,Online,Consumer,139.7,18.29,1,0.162
RI-17842,2024-12-09,Business Binder Pack,Office Supplies,Binders,East,New York,Retail,Consumer,30.65,2.68,1,0.114
RI-17843,2024-12-09,Wireless Dock Station,Technology,Accessories,South,Miami,Online,Home Office,367.07,63.36,3,0.068
RI-17844,2024-12-09,Ergo Office Chair,Furniture,Office Seating,South,Miami,Online,Consumer,470.75,159.11,2,0.04
RI-17845,2024-12-09,Executive Desk,Furniture,Desks,South,Miami,Online,Corporate,1940.35,588.9,5,0.03
